# OpenSignals Text File Format
# {"20:16:12:22:51:27": {"sensor": ["RAW", "RAW", "RAW", "RAW"], "device name": "20:16:12:22:51:27", "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A3", "A4", "A5"], "sync interval": 2, "time": "1:51:51.564", "comments": "", "device connection": "BTH20:16:12:22:51:27", "channels": [1, 3, 4, 5], "keywords": "", "mode": "bitalino_rev", "digital IO": [0, 0, 1, 1], "firmware version": 1281, "device": "bitalino_rev", "position": 0, "sampling rate": "bitalino_rev", "label": ["A1", "A3", "A4", "A5"], "resolution": [4, 1, 1, 1, 1, 10, 10, 10, 10], "date": "2017-9-3", "special": [{}, {}, {}, {}]}}
# EndOfHeader
0	0	0	0	0	582	589	471	451	
1	0	0	0	0	590	589	472	452	
2	0	0	0	0	601	590	471	452	
3	0	0	0	0	597	590	471	451	
4	0	0	0	0	566	589	472	451	
5	0	0	0	0	579	589	472	451	
6	0	0	0	0	609	589	471	451	
7	0	0	0	0	568	590	472	451	
8	0	0	0	0	521	590	471	451	
9	0	0	0	0	474	589	472	451	
10	0	0	0	0	423	589	471	452	
11	0	0	0	0	403	589	472	452	
12	0	0	0	0	396	589	472	451	
13	0	0	0	0	415	589	472	451	
14	0	0	0	0	467	589	472	451	
15	0	0	0	0	477	589	472	451	
0	0	0	0	0	441	589	471	451	
1	0	0	0	0	473	589	472	451	
2	0	0	0	0	511	590	472	451	
3	0	0	0	0	543	589	472	451	
4	0	0	0	0	576	589	471	451	
5	0	0	0	0	592	589	471	451	
6	0	0	0	0	611	589	471	451	
7	0	0	0	0	601	589	471	450	
8	0	0	0	0	569	589	471	451	
9	0	0	0	0	575	589	472	452	
10	0	0	0	0	599	589	471	451	
11	0	0	0	0	545	589	471	451	
12	0	0	0	0	512	590	471	451	
13	0	0	0	0	483	589	472	451	
14	0	0	0	0	431	590	472	451	
15	0	0	0	0	393	589	471	451	
0	0	0	0	0	375	589	471	452	
1	0	0	0	0	403	589	472	451	
2	0	0	0	0	460	589	472	451	
3	0	0	0	0	472	590	472	451	
4	0	0	0	0	440	590	472	451	
5	0	0	0	0	472	589	472	451	
6	0	0	0	0	508	589	471	451	
7	0	0	0	0	548	588	471	450	
8	0	0	0	0	579	589	471	452	
9	0	0	0	0	595	589	471	451	
10	0	0	0	0	611	589	471	451	
11	0	0	0	0	600	589	471	451	
12	0	0	0	0	571	590	472	451	
13	0	0	0	0	583	589	472	451	
14	0	0	0	0	605	590	472	451	
15	0	0	0	0	560	589	472	451	
0	0	0	0	0	500	589	470	451	
1	0	0	0	0	451	589	471	451	
2	0	0	0	0	421	590	471	451	
3	0	0	0	0	412	589	472	451	
4	0	0	0	0	412	590	472	451	
5	0	0	0	0	435	590	471	451	
6	0	0	0	0	479	590	472	451	
7	0	0	0	0	482	590	471	451	
8	0	0	0	0	440	589	470	452	
9	0	0	0	0	468	589	471	452	
10	0	0	0	0	495	590	471	451	
11	0	0	0	0	515	590	472	451	
12	0	0	0	0	562	589	472	451	
13	0	0	0	0	585	589	472	452	
14	0	0	0	0	600	590	471	452	
15	0	0	0	0	589	589	471	452	
0	0	0	0	0	565	589	471	452	
1	0	0	0	0	576	589	471	452	
2	0	0	0	0	598	589	471	451	
3	0	0	0	0	559	589	471	452	
4	0	0	0	0	518	589	471	451	
5	0	0	0	0	478	590	471	451	
6	0	0	0	0	446	590	471	452	
7	0	0	0	0	431	589	471	451	
8	0	0	0	0	422	590	471	451	
9	0	0	0	0	448	589	472	451	
10	0	0	0	0	490	589	471	451	
11	0	0	0	0	486	589	471	451	
12	0	0	0	0	435	589	472	451	
13	0	0	0	0	459	590	472	451	
14	0	0	0	0	499	589	472	451	
15	0	0	0	0	531	589	472	451	
0	0	0	0	0	559	589	471	451	
1	0	0	0	0	573	589	471	452	
2	0	0	0	0	576	589	472	452	
3	0	0	0	0	553	589	471	451	
4	0	0	0	0	529	589	471	451	
5	0	0	0	0	534	590	472	451	
6	0	0	0	0	570	589	471	451	
7	0	0	0	0	554	590	471	451	
8	0	0	0	0	525	589	471	452	
9	0	0	0	0	497	589	472	452	
10	0	0	0	0	464	589	472	452	
11	0	0	0	0	448	589	471	451	
12	0	0	0	0	431	590	471	451	
13	0	0	0	0	455	589	471	452	
14	0	0	0	0	495	589	471	452	
15	0	0	0	0	497	590	472	451	
0	0	0	0	0	457	589	472	452	
1	0	0	0	0	471	588	472	452	
2	0	0	0	0	503	590	472	452	
3	0	0	0	0	528	589	471	451	
4	0	0	0	0	555	589	471	452	
5	0	0	0	0	559	588	471	451	
6	0	0	0	0	568	589	472	451	
7	0	0	0	0	572	589	472	451	
8	0	0	0	0	556	589	471	451	
9	0	0	0	0	557	589	472	452	
10	0	0	0	0	583	590	472	452	
11	0	0	0	0	547	590	472	452	
12	0	0	0	0	506	589	471	451	
13	0	0	0	0	455	590	470	451	
14	0	0	0	0	427	590	472	451	
15	0	0	0	0	434	589	471	450	
0	0	0	0	0	440	589	471	452	
1	0	0	0	0	468	589	471	451	
2	0	0	0	0	504	590	472	451	
3	0	0	0	0	496	589	472	451	
4	0	0	0	0	447	590	472	451	
5	0	0	0	0	469	589	471	451	
6	0	0	0	0	503	589	471	451	
7	0	0	0	0	528	589	471	450	
8	0	0	0	0	559	590	471	451	
9	0	0	0	0	571	589	471	451	
10	0	0	0	0	581	590	471	451	
11	0	0	0	0	566	590	471	452	
12	0	0	0	0	543	589	472	452	
13	0	0	0	0	553	589	471	452	
14	0	0	0	0	588	589	471	451	
15	0	0	0	0	551	589	471	451	
0	0	0	0	0	505	590	471	451	
1	0	0	0	0	479	589	471	452	
2	0	0	0	0	456	589	471	451	
3	0	0	0	0	443	590	472	451	
4	0	0	0	0	442	589	472	451	
5	0	0	0	0	466	590	471	451	
6	0	0	0	0	496	590	471	451	
7	0	0	0	0	484	590	470	451	
8	0	0	0	0	441	589	471	451	
9	0	0	0	0	473	589	471	451	
10	0	0	0	0	510	590	471	451	
11	0	0	0	0	531	590	471	451	
12	0	0	0	0	552	590	472	451	
13	0	0	0	0	563	589	472	452	
14	0	0	0	0	572	589	471	452	
15	0	0	0	0	550	589	470	452	
0	0	0	0	0	535	589	471	452	
1	0	0	0	0	555	590	471	451	
2	0	0	0	0	592	589	471	451	
3	0	0	0	0	550	590	472	452	
4	0	0	0	0	516	590	471	452	
5	0	0	0	0	493	590	471	451	
6	0	0	0	0	445	589	471	452	
7	0	0	0	0	434	589	471	451	
8	0	0	0	0	431	589	471	451	
9	0	0	0	0	465	589	471	451	
10	0	0	0	0	488	589	471	452	
11	0	0	0	0	472	590	471	451	
12	0	0	0	0	437	590	471	451	
13	0	0	0	0	475	590	472	451	
14	0	0	0	0	509	590	472	451	
15	0	0	0	0	532	590	472	452	
0	0	0	0	0	558	589	472	451	
1	0	0	0	0	568	589	471	451	
2	0	0	0	0	578	589	472	451	
3	0	0	0	0	558	590	471	451	
4	0	0	0	0	537	590	471	451	
5	0	0	0	0	547	590	472	451	
6	0	0	0	0	583	590	471	451	
7	0	0	0	0	555	590	472	451	
8	0	0	0	0	524	589	471	451	
9	0	0	0	0	488	589	471	451	
10	0	0	0	0	458	589	471	451	
11	0	0	0	0	456	590	471	451	
12	0	0	0	0	457	590	472	451	
13	0	0	0	0	472	590	472	451	
14	0	0	0	0	504	590	472	451	
15	0	0	0	0	483	590	472	451	
0	0	0	0	0	422	589	472	452	
1	0	0	0	0	449	589	472	451	
2	0	0	0	0	496	589	471	451	
3	0	0	0	0	531	589	471	451	
4	0	0	0	0	552	590	472	451	
5	0	0	0	0	550	589	471	451	
6	0	0	0	0	555	590	471	451	
7	0	0	0	0	548	590	472	451	
8	0	0	0	0	537	590	471	451	
9	0	0	0	0	553	589	472	451	
10	0	0	0	0	590	589	471	451	
11	0	0	0	0	561	589	471	452	
12	0	0	0	0	525	589	471	451	
13	0	0	0	0	495	589	472	451	
14	0	0	0	0	452	590	471	451	
15	0	0	0	0	437	590	471	451	
0	0	0	0	0	434	590	471	452	
1	0	0	0	0	461	590	471	452	
2	0	0	0	0	499	589	472	451	
3	0	0	0	0	492	589	472	451	
4	0	0	0	0	448	589	471	451	
5	0	0	0	0	475	589	471	451	
6	0	0	0	0	505	590	471	451	
7	0	0	0	0	531	590	471	451	
8	0	0	0	0	553	590	472	451	
9	0	0	0	0	567	589	472	451	
10	0	0	0	0	577	589	472	451	
11	0	0	0	0	558	589	472	451	
12	0	0	0	0	533	589	470	452	
13	0	0	0	0	545	589	471	451	
14	0	0	0	0	588	590	472	451	
15	0	0	0	0	563	590	472	451	
0	0	0	0	0	526	590	471	451	
1	0	0	0	0	490	590	472	451	
2	0	0	0	0	468	589	472	452	
