# OpenSignals Text File Format
# {"20:16:12:22:51:27": {"sensor": ["RAW", "RAW", "RAW", "RAW"], "device name": "20:16:12:22:51:27", "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A3", "A4", "A5"], "sync interval": 2, "time": "23:55:31.263", "comments": "", "device connection": "BTH20:16:12:22:51:27", "channels": [1, 3, 4, 5], "keywords": "", "mode": "bitalino_rev", "digital IO": [0, 0, 1, 1], "firmware version": 1281, "device": "bitalino_rev", "position": 0, "sampling rate": "bitalino_rev", "label": ["A1", "A3", "A4", "A5"], "resolution": [4, 1, 1, 1, 1, 10, 10, 10, 10], "date": "2017-9-2", "special": [{}, {}, {}, {}]}}
# EndOfHeader
0	0	0	0	0	535	575	422	529	
1	0	0	0	0	532	575	422	529	
2	0	0	0	0	535	575	422	532	
3	0	0	0	0	527	575	422	528	
4	0	0	0	0	513	575	422	529	
5	0	0	0	0	503	575	421	529	
6	0	0	0	0	492	575	422	527	
7	0	0	0	0	486	575	422	529	
8	0	0	0	0	485	575	421	530	
9	0	0	0	0	479	575	422	529	
10	0	0	0	0	487	575	421	532	
11	0	0	0	0	487	575	422	529	
12	0	0	0	0	486	575	422	530	
13	0	0	0	0	494	575	423	530	
14	0	0	0	0	508	575	422	527	
15	0	0	0	0	516	574	422	529	
0	0	0	0	0	527	574	422	529	
1	0	0	0	0	533	575	422	529	
2	0	0	0	0	538	575	421	532	
3	0	0	0	0	540	575	422	529	
4	0	0	0	0	536	575	423	529	
5	0	0	0	0	534	575	422	529	
6	0	0	0	0	535	575	422	526	
7	0	0	0	0	527	575	422	528	
8	0	0	0	0	512	575	422	528	
9	0	0	0	0	503	575	422	529	
10	0	0	0	0	491	574	422	531	
11	0	0	0	0	487	575	422	529	
12	0	0	0	0	487	574	423	530	
13	0	0	0	0	484	575	422	529	
14	0	0	0	0	483	575	423	527	
15	0	0	0	0	485	575	422	530	
0	0	0	0	0	481	575	422	529	
1	0	0	0	0	489	575	422	529	
2	0	0	0	0	504	575	422	532	
3	0	0	0	0	516	575	422	529	
4	0	0	0	0	530	575	422	529	
5	0	0	0	0	534	574	423	529	
6	0	0	0	0	543	575	422	526	
7	0	0	0	0	551	575	422	529	
8	0	0	0	0	541	575	422	528	
9	0	0	0	0	533	575	422	529	
10	0	0	0	0	532	575	422	531	
11	0	0	0	0	523	575	422	529	
12	0	0	0	0	508	575	422	529	
13	0	0	0	0	501	575	422	529	
14	0	0	0	0	488	575	422	526	
15	0	0	0	0	487	575	421	529	
0	0	0	0	0	483	575	423	529	
1	0	0	0	0	485	575	422	529	
2	0	0	0	0	487	575	422	531	
3	0	0	0	0	488	575	422	529	
4	0	0	0	0	491	575	421	529	
5	0	0	0	0	494	575	422	530	
6	0	0	0	0	506	575	423	526	
7	0	0	0	0	516	575	422	529	
8	0	0	0	0	527	575	423	529	
9	0	0	0	0	538	575	422	529	
10	0	0	0	0	539	575	422	531	
11	0	0	0	0	537	575	423	529	
12	0	0	0	0	535	574	423	529	
13	0	0	0	0	531	575	422	529	
14	0	0	0	0	531	575	423	526	
15	0	0	0	0	528	575	422	529	
0	0	0	0	0	509	575	422	529	
1	0	0	0	0	500	575	423	529	
2	0	0	0	0	492	575	422	531	
3	0	0	0	0	487	575	422	529	
4	0	0	0	0	485	575	423	529	
5	0	0	0	0	485	575	423	529	
6	0	0	0	0	485	575	422	526	
7	0	0	0	0	484	575	422	529	
8	0	0	0	0	484	575	423	528	
9	0	0	0	0	489	575	422	529	
10	0	0	0	0	506	575	422	531	
11	0	0	0	0	519	575	422	529	
12	0	0	0	0	529	575	422	529	
13	0	0	0	0	536	575	422	529	
14	0	0	0	0	539	575	423	527	
15	0	0	0	0	539	575	422	528	
0	0	0	0	0	535	575	423	529	
1	0	0	0	0	532	575	422	529	
2	0	0	0	0	536	575	422	531	
3	0	0	0	0	529	575	422	528	
